bug report ID,sentence,intention
25,  M  +11 -11    kglobalaccel_x11.cpp  ,4
25, WebSVN link: http://websvn.kde.org/?view=rev&revision=763132,4
25, *** Bug 156434 has been marked as a duplicate of this bug. ***,4
25, this bug should still be open. ,5
25, I am running 4.2 beta 2 and this problem is still there.,0
25, I've found this bug in KDE 4.2 too. ,0
25," I don't know if there is any specific key-combination that triggers it, but KWin acts as if I'm holding down the ALT-key, moving windows when I click and drag in them.",0
25, (Kubuntu 8.10 (intrepid) packages from kubuntu-experimental),4
26, Version:            (using KDE KDE 3.1KDE 1.2),4
26, Installed from:    SuSE RPMsSuSE RPMs,4
26, Sniff allows to find all locations from where a selected function is called.,0
26, KDevelop already allows to 'grep foo(' in the context menu of the class treeview. ,0
26, While this feature doesn't work for me at all it would not do a good job since:,0
26, 1. It finds calls of the same function name belonging to a different class,0
26, 2. It doesn't find calls of functions if there are whitespaces between the function name and the left bracket such as foo-&gt;bar ();,0
26, 3. It doesn't distinguish between overloaded functions,0
26, It would be nice to know your KDevelop version! ,5
26,  ,6
26, Subject: Re:  find callers of functions         ,6
26, version 2.1.3. Sorry if the feature is in a newer version of KDevelop (3.0) but nothing in the changelog suggests that.,0
26, -Rudiger,6
26, --- Amilcar do Carmo Lucas &lt;a.lucas@tu-bs.de&gt; wrote:,4
26, &gt; ------- You are receiving this mail because: -------,4
26," &gt; You reported the bug, or are watching the reporter.",4
26, &gt;      ,4
26, &gt; http://bugs.kde.org/show_bug.cgi?id=61263     ,4
26, &gt; a.lucas@tu-bs.de changed:,4
26, &gt; ,4
26, &gt;            What    |Removed                     |Added,4
26, &gt;,4
26, ----------------------------------------------------------------------------,4
26, &gt;           Component|general                     |classview,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ------- Additional Comments From a.lucas@tu-bs.de  2003-07-15 10:57,4
26, &gt; -------,4
26, &gt; It would be nice to know your KDevelop version!,5
26," Sorry, KDevelop 2.x is no longer under development.",5
26," You are strongly advised to update to the latest CVS version of KDevelop3, code name gideon, take a look at:",5
26, http://www.kdevelop.org/index.html?filename=branches_compiling.html,4
26, for all the details you need. ,5
26, If you find a problem or need help please send a mail to the mailing list:,5
26, http://www.kdevelop.org/index.html?filename=mailinglist.html,4
26," or drop us a line at the channel #kdevelop on the server irc.kde.org using ksirc, for example.",5
26, Please use the CVS version and compile it yourself because that way you can easily patch it if a bug is found.,5
26, KDevelop3 can open Develop2 projects. ,5
26," To do so, goto the \""Project -&gt; Open Project ... \"" and select \""KDevelop 2 Project Files\"" in the \""Filter:\"".",5
26, You can have and run KDevelop3 and KDevelop2 at the same time on the same computer without any problems.,5
26, So migrating is a breeze. :),5
26, P.S. : The KDevelop team closed over 452 reported and confirmed bugs since the release of KDevelop2.1.3,5
26, The bad news is that KDevelop3 currently has 120 reported bugs :(,5
26, Subject: Re:  find callers of functions         ,5
26, Unfortunatelly I am behind a huge firewall. ,2
26, Would you be so kind to send a tarball to ruediger.koch@db.com ?,3
26, Thanks a lot,6
26, -Rudiger,4
26, --- Amilcar do Carmo Lucas &lt;a.lucas@tu-bs.de&gt; wrote:,4
26, &gt; ------- You are receiving this mail because: -------,4
26," &gt; You reported the bug, or are watching the reporter.",4
26, &gt;      ,4
26, &gt; http://bugs.kde.org/show_bug.cgi?id=61263     ,4
26, &gt; a.lucas@tu-bs.de changed:,4
26, &gt; ,4
26, &gt;            What    |Removed                     |Added,4
26, &gt;,4
26, ----------------------------------------------------------------------------,4
26, &gt;             Version|unspecified                 |2.1.3,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ------- Additional Comments From a.lucas@tu-bs.de  2003-07-15 12:01,4
26, &gt; -------,4
26," &gt; Sorry, KDevelop 2.x is no longer under development.",5
26, &gt; ,4
26," &gt; You are strongly advised to update to the latest CVS version of KDevelop3, code name gideon, take a look at:",5
26, &gt; http://www.kdevelop.org/index.html?filename=branches_compiling.html,4
26, &gt; for all the details you need. ,4
26, &gt; If you find a problem or need help please send a mail to the mailing list:,5
26, &gt; http://www.kdevelop.org/index.html?filename=mailinglist.html,4
26," &gt; or drop us a line at the channel #kdevelop on the server irc.kde.org using ksirc, for example.",5
26, &gt; Please use the CVS version and compile it yourself because that way you can easily patch it if a bug is found.,5
26, &gt; ,4
26, &gt; KDevelop3 can open Develop2 projects. ,4
26," &gt; To do so, goto the \""Project -&gt; Open Project ... \"" and select \""KDevelop 2 Project Files\"" in the \""Filter:\"".",5
26, &gt; You can have and run KDevelop3 and KDevelop2 at the same time on the same computer without any problems.,5
26, &gt; So migrating is a breeze. :),5
26, &gt; ,4
26, &gt; P.S. : The KDevelop team closed over 452 reported and confirmed bugs since the release of KDevelop2.1.3,5
26, &gt; The bad news is that KDevelop3 currently has 120 reported bugs :(,5
26, ftp://ftp.kde.org/pub/kde/unstable/snapshots/kdevelop.tar.bz2,4
26, Subject: Re:  find callers of functions         ,4
26," Let me first say, I am really impressed with gideon. ",2
26, It shows a lot of potential! ,5
26, Excellent work so far. ,6
26, I am really looking forward to the stable releases.,2
26," The specific feature I was looking for is still not present, although the grep works, as long as it is looking for pointers as foo-&gt;doit(); foo.doit() is not found.",2
26, My coworkers did not all master regular expressions. ,0
26," For them, a \""find callers\"" item that simply does what is requested without intimidating them with a dialog sporting an arcane regex would be close to ideal. ",0
26, That menu item should be in the class view - the context menu of a function.,5
26, The regex,6
26, (\\.|\\-&gt;|::)[\\t ]*\\&lt;%s\\&gt;[\\t ]*\\(,4
26, is getting close. ,6
26," It finds the function definition itself and the \""\\fn ClassName::doit(), however - we may filter it out in a second pass.",5
26," This would also find Bar::doit() even if Bar has nothing to do with Foo, but - nobody is perfect.",5
26, -Rudiger,4
26, --- Amilcar do Carmo Lucas &lt;a.lucas@tu-bs.de&gt; wrote:,4
26, &gt; ------- You are receiving this mail because: -------,4
26," &gt; You reported the bug, or are watching the reporter.",4
26, &gt;      ,4
26, &gt; http://bugs.kde.org/show_bug.cgi?id=61263     ,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ,4
26, &gt; ------- Additional Comments From a.lucas@tu-bs.de  2003-07-15 17:17,4
26, &gt; -------,4
26, &gt; ftp://ftp.kde.org/pub/kde/unstable/snapshots/kdevelop.tar.bz2,4
26," I guess the feature you are talking about is like a 'Find Usage' feature as it works in IntelliJ IDEA (Java IDE), so, this is good. ",2
26," I just want to add here, a some behaviour one could add while implelemnting this feature.",5
26," Along with having a 'Find Usage' feature wich produce a list of places in the project like the 'Grep' do, is would be very nice to have an 'Hightlight Usage' feature wich is just hightlight the usage of a function or a variable in the currect file only and do not produce any windows. ",5
26, Having binded this to some shortcut is very handy. ,5
26, Look how it works: ,5
26,  - The user presses Alt+Shift+F7 (e.g.) ,1
26,  - Gideon hightligh the usage of currenlty selected funciton/variable (or one which is under the cursor and not selected) ,1
26,"  - User got the response, make his/her mind clear about the usage ",1
26,  - User press Esc and hightligh turned off. ,1
26, This is comming. ,5
26, Stay tunned! ,5
26, Call Tree/Graph Viewer,1
26," Not only \""Find Usage\"" - why can't C users have a \""Function Call Tree\"" view - either organised by caller or by callee.",5
26," This used to be a standard part of IDEs such as Borland, but has been substituted with a Class Viewer - I don't say 'replaced' since a Class Viewer is no replacement for a Call graph view !",5
26, Forgive me if this is in KDEv 3.0/Gideon ...,5
26, *** This bug has been confirmed by popular vote. ***,4
26, Doxygen includes similar information.  ,5
26, It has a call graph but (unfortunately) lacks a called-by graph.,5
26," It would also be nice if this feature was clever enough to understand C++ scoping rules, e.g. a call within foo::bar() to boo() could be a call to foo::boo() or boo() or a function within a namespace previously specified with \""using namespace\"".",5
26, Grep will not provide enough intelligence to find such matches. ,0
26, However it's not a bad start if use of a C++ AST is too complex.,5
26, Just to get all these voters a bit excited: A basic experimental use-highlighter has been implemented in KDevelop4 the last days. ,1
26," AFAIK it currently highlights only usages of variables, but extending that shouldn't be much of a problem.",1
26, comming in kdevelop4.,6
26, This is Fixed in KDevelop4,1
26," Take a look at \""code navigation\"" blog on www.kdevelop.org for details",5
27, version:           svn (using Devel),4
27, OS:                Linux,4
27, Installed from:    Compiled sources,4
27," In amarok2-svn I like the the new contextview , but I found the new bottom bar for managing applets annoying , as it covers parts of other applets sometimes , like lyrics one , so that you miss a part of it. ",0
27, Could be handy to have it appear and desappear onmouseover.,5
27, thanks,6
27," The real solution is to make it not cover applets, not make it appear/disappear on mouse over.",1
27," i dont understand your point, dan... how do we make it not cover applets?",3
27, Thats your problem to solve :),6
27," The toolbar should be like the panel in kde, it gets it's own area to draw in (a strut in window manager terms). ",5
27," The applets should not consider the space the toolbar takes up to be theirs to play in, but rather end at the top of it.",5
27," well if i move a window on my desktop down, the panel does cover it. ",0
27, so i still don't understand...,2
27," right, but new windows placed on the desktop do not get placed under the panel, and maximizing windows doesn't put them under the panel either.  ",5
27," You need to explicitely place the window under the panel, and I considder it a bug that it's possible (but that's not what this debate is about).]",5
27, The panel should not obfuscate applets by default.,5
27," I fully agree with Dan here, and I also fully admit that I don't have the slightest clue on how to implement this technically :)",2
27," But I really think that what he wrote makes a lot of sense, if feasible.",2
27, Created an attachment (id=32462) [details],4
27, amarok-svn toolbar overlap,4
27, Me and Dan are meaning this.. a screen is better then words sometimes :-),5
27," i know what it looks like, 've been staring at it all day. btw, that screenshot is outdated now :)",2
27, i still don't see how else you guys plan to visualize it. ,2
27," do you just want a border for the applet area, so instead of hitting the panel directly, it ends at the border? ",5
27," i mean, applets *will* be logically under the location of the panel---all the applets that a user can  have will not fit on the screen at the same time---so how else to show it?",5
27, The applet should end where the toolbar begins.  ,5
27," Applets should not be larger than the viewable area, if there's an applet above it, then the lower applet should get a smaller sizehint, and resize if necessary when it's the active applet (and therefore the only one on the screen)",5
27," Basically, no applet should continue on off the screen, it should end at the panel.",5
27," i disagree :) what you are describing is a very different use-case of the CV in general, and distinctly different from what the original idea that was developed. ",2
